detection_time,symbol,pattern_type,outcome,adx,volatility_percentile,validity_score
2024-01-12 15:00:00+00:00,BTC/USDT,bearish,1,15.188279758152918,0.23919434403862955,0.627
2024-01-12 16:00:00+00:00,AVAX/USDT,bearish,1,17.681073280194727,0.12681942498857515,0.718
2024-01-12 16:00:00+00:00,XRP/USDT,bearish,1,17.905981945349925,0.19762530374726503,0.635
2024-01-12 17:00:00+00:00,LINK/USDT,bearish,0,18.602306007575613,0.36820118609212893,0.686
2024-01-12 17:00:00+00:00,DOT/USDT,bearish,1,17.431187234617834,0.2770660187217375,0.664
2024-01-12 17:00:00+00:00,DOGE/USDT,bearish,1,15.644161513467074,0.3831764039948236,0.735
2024-01-14 02:00:00+00:00,LINK/USDT,bullish,1,19.357922523429515,0.0258467568202428,0.715
2024-01-16 14:00:00+00:00,XRP/USDT,bearish,1,12.89725844246783,0.12913488295472256,0.591
2024-01-17 07:00:00+00:00,BNB/USDT,bearish,1,19.3635885267072,0.14669361308650217,0.752
2024-01-18 12:00:00+00:00,LINK/USDT,bearish,1,19.11289071082195,0.2197245306172097,0.669
2024-01-18 13:00:00+00:00,XRP/USDT,bearish,1,40.47374714958463,0.06836364492248151,0.63
2024-01-18 16:00:00+00:00,AVAX/USDT,bearish,1,16.582428368680876,0.2471005263300151,0.69
2024-01-18 17:00:00+00:00,BTC/USDT,bearish,1,23.709019277144318,0.5466568355843504,0.627
2024-01-18 17:00:00+00:00,ETH/USDT,bearish,1,25.25242114201264,0.5707578122789676,0.659
2024-01-19 14:00:00+00:00,LTC/USDT,bullish,0,20.251704233891395,0.9999987856274511,0.62
2024-01-20 21:00:00+00:00,DOGE/USDT,bullish,0,28.034368951439866,0.9999988921991376,0.79
2024-01-22 10:00:00+00:00,LTC/USDT,bearish,1,22.01067065200864,0.7220707193410077,0.778
2024-01-26 10:00:00+00:00,LTC/USDT,bullish,1,12.239804744719592,0.0710887672643035,0.586
2024-01-26 11:00:00+00:00,ETH/USDT,bullish,1,12.366030219552544,0.17449262634124033,0.626
2024-01-26 11:00:00+00:00,AVAX/USDT,bullish,1,25.050105405341462,0.16958671545796777,0.765
2024-01-26 11:00:00+00:00,BNB/USDT,bullish,1,24.196664573275882,0.3952048467414502,0.79
2024-01-26 11:00:00+00:00,BTC/USDT,bullish,1,16.964878734776082,0.598456830519381,0.646
2024-01-26 12:00:00+00:00,DOGE/USDT,bullish,1,20.428236297568446,0.1240393410400123,0.799
2024-01-26 16:00:00+00:00,ADA/USDT,bullish,1,25.55157223313765,0.16461441163516716,0.63
2024-01-28 22:00:00+00:00,DOT/USDT,bullish,1,22.197615441782435,0.5523745955435343,0.612
2024-01-31 15:00:00+00:00,DOGE/USDT,bearish,0,37.46596172643903,0.3215646145754611,0.637
2024-02-01 15:00:00+00:00,LINK/USDT,bullish,1,22.288359164035935,0.9999988309416289,0.765
2024-02-01 23:00:00+00:00,ADA/USDT,bullish,1,22.225523852263482,0.040711004554742435,0.854
2024-02-04 19:00:00+00:00,ADA/USDT,bearish,1,36.68780656932233,0.016623965481490987,0.581
2024-02-04 19:00:00+00:00,DOT/USDT,bearish,0,33.954996939374986,0.0,0.605
2024-02-04 20:00:00+00:00,AVAX/USDT,bearish,0,13.624297061733623,0.0,0.612
2024-02-05 01:00:00+00:00,DOGE/USDT,bearish,0,21.01869128532663,0.42939488058014963,0.631
2024-02-06 16:00:00+00:00,LINK/USDT,bearish,0,22.219190198949086,0.24157344276552697,0.647
2024-02-07 17:00:00+00:00,AVAX/USDT,bullish,1,18.573819174979338,0.47622673560458134,0.857
2024-02-07 23:00:00+00:00,DOGE/USDT,bullish,1,30.52867801172737,0.11230570903841759,0.625
2024-02-08 02:00:00+00:00,BNB/USDT,bullish,1,37.64036822791271,0.5001350624623253,0.665
2024-02-08 03:00:00+00:00,XRP/USDT,bullish,1,33.03882495609297,0.4253345051888708,0.6
2024-02-11 00:00:00+00:00,LINK/USDT,bullish,1,22.408217867318147,0.46273527195588815,0.748
2024-02-13 13:00:00+00:00,DOT/USDT,bullish,1,20.758414917985142,0.8055645264097033,0.647
2024-02-13 14:00:00+00:00,LTC/USDT,bearish,0,22.059112108683514,0.9521929300328495,0.642
2024-02-16 15:00:00+00:00,LTC/USDT,bearish,1,15.847729093372111,0.2610164822905901,0.673
2024-02-17 13:00:00+00:00,XRP/USDT,bearish,1,21.47942719338499,0.2135676436298178,0.753
2024-02-17 13:00:00+00:00,DOT/USDT,bearish,0,12.878185612490572,0.7840364826118809,0.606
2024-02-17 13:00:00+00:00,DOGE/USDT,bearish,0,21.87108657074418,0.3979407551650431,0.623
2024-02-18 14:00:00+00:00,ETH/USDT,bullish,1,12.876240414498259,0.12603090247586782,0.699
2024-02-18 18:00:00+00:00,LINK/USDT,bullish,0,10.331700679332556,0.06613208862806678,0.772
2024-02-18 18:00:00+00:00,DOGE/USDT,bullish,1,23.771196697041827,0.2693930227596716,0.806
2024-02-19 00:00:00+00:00,BNB/USDT,bearish,0,12.333158792693643,0.26163373761194725,0.589
2024-02-19 02:00:00+00:00,XRP/USDT,bullish,0,16.845372582981106,0.1014010491334739,0.598
2024-02-20 16:00:00+00:00,LTC/USDT,bearish,1,34.62289487961067,0.9999976924440988,0.68
2024-02-20 17:00:00+00:00,XRP/USDT,bearish,1,19.23058647765574,0.9999979952361078,0.63
2024-02-21 07:00:00+00:00,DOT/USDT,bearish,0,24.16175555993312,0.8328472612343729,0.631
2024-02-21 08:00:00+00:00,BNB/USDT,bullish,1,13.65586388298456,0.9999978084166283,0.702
2024-02-22 06:00:00+00:00,ADA/USDT,bearish,1,29.060638769373718,0.6560694462020937,0.639
2024-02-23 08:00:00+00:00,LINK/USDT,bearish,0,31.72382753719062,0.6783736991027601,0.664
2024-02-23 14:00:00+00:00,AVAX/USDT,bearish,0,26.477876401394035,0.25023139051042215,0.602
2024-02-23 16:00:00+00:00,ETH/USDT,bearish,0,16.43476624622686,0.32994210091026416,0.6
2024-02-25 01:00:00+00:00,ETH/USDT,bullish,1,33.780501237973496,0.05222662368536713,0.849
2024-02-25 14:00:00+00:00,LINK/USDT,bullish,1,18.310780546894296,0.03505830096851584,0.58
2024-02-25 14:00:00+00:00,DOT/USDT,bullish,1,10.47043285502694,0.0,0.706
2024-02-25 15:00:00+00:00,AVAX/USDT,bullish,1,16.805204601484476,0.27035197861031074,0.633
2024-02-25 19:00:00+00:00,ADA/USDT,bearish,1,17.028674976961863,0.029544800654175325,0.783
2024-02-26 17:00:00+00:00,DOGE/USDT,bullish,1,22.914422353154702,0.780915050418138,0.656
2024-02-27 02:00:00+00:00,XRP/USDT,bullish,1,32.99063298063017,0.9999975219637013,0.621
2024-02-28 08:00:00+00:00,AVAX/USDT,bullish,1,19.65279124219632,0.37491128034698823,0.643
2024-03-02 00:00:00+00:00,XRP/USDT,bullish,1,16.918746545924765,0.25080789337410103,0.718
2024-03-03 22:00:00+00:00,BTC/USDT,bullish,1,29.584549728586108,0.13931546710594786,0.697
2024-03-04 00:00:00+00:00,ETH/USDT,bullish,1,20.51230342262,0.21258643704111554,0.721
2024-03-04 09:00:00+00:00,BNB/USDT,bullish,0,24.566635176314573,0.23740512390368312,0.645
2024-03-05 17:00:00+00:00,BNB/USDT,bearish,1,17.955203683359002,0.8659433130875337,0.666
2024-03-05 17:00:00+00:00,ADA/USDT,bearish,1,30.42365819205724,0.6100318816526171,0.8
2024-03-05 19:00:00+00:00,XRP/USDT,bearish,1,25.917473416806292,0.9999992957511608,0.738
2024-03-05 19:00:00+00:00,DOGE/USDT,bearish,0,27.06777032103932,0.9999997136925998,0.623
2024-03-05 20:00:00+00:00,LINK/USDT,bearish,0,22.69665704047265,0.9999995419130157,0.79
2024-03-05 20:00:00+00:00,LTC/USDT,bearish,0,29.632446617776967,0.9999994120768053,0.79
2024-03-05 20:00:00+00:00,DOT/USDT,bearish,0,29.50051046611041,0.9999923705743722,0.778
2024-03-07 11:00:00+00:00,AVAX/USDT,bullish,1,19.55346571184115,0.3249173441604712,0.584
2024-03-07 20:00:00+00:00,LTC/USDT,bullish,0,18.619050120121155,0.09722334690623574,0.654
2024-03-08 16:00:00+00:00,ADA/USDT,bearish,0,14.081901316110736,0.08311376736619785,0.698
2024-03-09 18:00:00+00:00,DOGE/USDT,bullish,0,21.8086797338086,0.1029724520016664,0.72
2024-03-10 14:00:00+00:00,XRP/USDT,bearish,1,32.92561368164574,0.05197152700419284,0.771
2024-03-10 14:00:00+00:00,AVAX/USDT,bearish,1,17.906803916471407,0.09045769804963366,0.764
2024-03-10 16:00:00+00:00,LINK/USDT,bearish,0,22.863194511735333,0.03364697571508094,0.59
2024-03-10 23:00:00+00:00,LINK/USDT,bullish,1,27.59241306656607,0.9999989532736511,0.692
2024-03-11 00:00:00+00:00,LTC/USDT,bearish,0,27.725559921148385,0.5350392871840227,0.639
2024-03-11 01:00:00+00:00,DOGE/USDT,bearish,0,23.90752469855915,0.2597905260272154,0.638
2024-03-11 10:00:00+00:00,DOT/USDT,bullish,1,27.277242857867854,0.6178229020432221,0.585
2024-03-12 12:00:00+00:00,ETH/USDT,bearish,1,20.479597308058963,0.2272093505147905,0.68
2024-03-13 12:00:00+00:00,ADA/USDT,bullish,0,18.04404925351167,0.3490053891485415,0.643
2024-03-14 16:00:00+00:00,BTC/USDT,bearish,1,21.46098643779961,0.43690722247715785,0.701
2024-03-14 19:00:00+00:00,ADA/USDT,bearish,1,21.78028585325276,0.9999989755613429,0.623
2024-03-16 07:00:00+00:00,AVAX/USDT,bullish,0,21.341204426861243,0.5507560646872933,0.634
2024-03-18 17:00:00+00:00,LTC/USDT,bearish,0,39.51325603426846,0.18288586991534095,0.629
2024-03-19 01:00:00+00:00,ADA/USDT,bearish,1,26.01594539235501,0.14433169765347592,0.624
2024-03-19 01:00:00+00:00,DOT/USDT,bearish,1,14.54637143657757,0.3410794386870107,0.639
2024-03-19 01:00:00+00:00,BNB/USDT,bearish,0,28.624267671344768,0.42170707319371475,0.621
2024-03-19 01:00:00+00:00,LINK/USDT,bearish,1,22.95118159569167,0.3850663307270568,0.68
2024-03-20 19:00:00+00:00,LTC/USDT,bullish,1,14.104017369814873,0.49591185331068277,0.631
2024-03-21 10:00:00+00:00,BNB/USDT,bullish,1,16.24059796046878,0.019094260722312777,0.655
2024-03-21 16:00:00+00:00,DOT/USDT,bullish,0,10.246885630498161,0.005547929805308982,0.62
2024-03-21 17:00:00+00:00,AVAX/USDT,bullish,0,10.08493243842466,0.1643783632324239,0.734
2024-03-21 19:00:00+00:00,ETH/USDT,bearish,0,19.106237883094177,0.12819369793221885,0.683
2024-03-21 23:00:00+00:00,DOT/USDT,bearish,0,9.34132400881914,0.22018091420849048,0.685
2024-03-22 13:00:00+00:00,XRP/USDT,bearish,0,19.922200726758433,0.44693003745008325,0.586
2024-03-22 14:00:00+00:00,LINK/USDT,bearish,0,17.669895768614563,0.43495080927056523,0.803
2024-03-22 14:00:00+00:00,AVAX/USDT,bearish,0,17.975182471717545,0.32635598859177894,0.583
2024-03-23 01:00:00+00:00,DOGE/USDT,bullish,1,20.460281389177567,0.6902656550148772,0.723
2024-03-25 14:00:00+00:00,ADA/USDT,bullish,0,14.750262261674466,0.3663904401338404,0.687
2024-03-25 15:00:00+00:00,ETH/USDT,bullish,0,21.768183990193243,0.36007022113172327,0.747
2024-03-27 09:00:00+00:00,XRP/USDT,bearish,1,38.23321319080823,0.290303264374859,0.654
2024-03-28 01:00:00+00:00,ETH/USDT,bearish,1,21.448856188547158,0.47988295321950636,0.636
2024-03-28 01:00:00+00:00,BNB/USDT,bullish,1,29.493773404966287,0.9999970225196365,0.596
2024-03-28 13:00:00+00:00,BTC/USDT,bullish,0,20.93371582285493,0.0,0.743
2024-03-29 02:00:00+00:00,LINK/USDT,bearish,1,22.643364703119435,0.27069874698982044,0.606
2024-03-29 15:00:00+00:00,ADA/USDT,bullish,0,16.638585149556246,0.7715185279104138,0.588
2024-03-30 14:00:00+00:00,DOGE/USDT,bearish,1,15.105079631708277,0.041319376790723825,0.768
2024-03-31 05:00:00+00:00,ETH/USDT,bullish,1,17.97151807457391,0.5532604734405305,0.799
2024-04-01 06:00:00+00:00,ADA/USDT,bearish,1,19.330644269026845,0.9999985889815649,0.88
2024-04-02 03:00:00+00:00,DOGE/USDT,bearish,0,33.53709126023242,0.8245945451941248,0.721
2024-04-04 09:00:00+00:00,LTC/USDT,bullish,0,23.252370624398992,0.4537080207611666,0.711
2024-04-04 13:00:00+00:00,DOGE/USDT,bullish,1,29.01653200893453,0.20863699229709104,0.715
2024-04-04 14:00:00+00:00,BTC/USDT,bullish,1,21.136945474326073,0.2518289549810522,0.659
2024-04-05 12:00:00+00:00,ETH/USDT,bearish,0,24.037201951455504,0.4180629358212077,0.647
2024-04-07 14:00:00+00:00,XRP/USDT,bullish,1,40.83799030515904,0.09701491994009613,0.635
2024-04-08 00:00:00+00:00,AVAX/USDT,bullish,0,32.64899796724478,0.5976927109759977,0.604
2024-04-08 07:00:00+00:00,ETH/USDT,bullish,1,44.01845398460396,0.5017337533169979,0.594
2024-04-08 08:00:00+00:00,BTC/USDT,bullish,1,31.87891226135889,0.8290539798614378,0.788
2024-04-08 09:00:00+00:00,LINK/USDT,bullish,1,23.979523996212297,0.9999978700020644,0.788
2024-04-09 15:00:00+00:00,ETH/USDT,bearish,1,41.322631012708214,0.6226171976398178,0.731
2024-04-09 15:00:00+00:00,BTC/USDT,bearish,1,29.86462084621918,0.33992565489636856,0.624
2024-04-10 02:00:00+00:00,AVAX/USDT,bearish,1,57.031409116284195,0.6079899104269613,0.628
2024-04-10 10:00:00+00:00,ADA/USDT,bearish,1,32.87253246042569,0.5306739900536204,0.638
2024-04-10 17:00:00+00:00,BNB/USDT,bullish,1,26.698465832554223,0.9999981008025608,0.79
2024-04-12 12:00:00+00:00,BTC/USDT,bullish,0,17.28771156806663,0.2107087510388137,0.637
2024-04-12 12:00:00+00:00,LINK/USDT,bullish,0,24.63187111847262,0.23483604185395845,0.691
2024-04-12 14:00:00+00:00,XRP/USDT,bearish,1,22.00721239783517,0.17663514380239947,0.736
2024-04-12 16:00:00+00:00,DOT/USDT,bearish,1,25.914155630286366,0.37880407985605774,0.831
2024-04-16 10:00:00+00:00,BNB/USDT,bearish,0,32.318601127615686,0.16898146071419842,0.613
2024-04-17 14:00:00+00:00,DOGE/USDT,bearish,0,14.684630653760681,0.018046781706734957,0.596
2024-04-19 01:00:00+00:00,LINK/USDT,bullish,1,20.954152005748067,0.5727430896224939,0.625
2024-04-19 07:00:00+00:00,AVAX/USDT,bullish,1,14.634688514208628,0.7933388193262185,0.604
2024-04-19 23:00:00+00:00,DOGE/USDT,bullish,0,10.835293671430076,0.3971768877599498,0.63
2024-04-20 06:00:00+00:00,ADA/USDT,bullish,1,18.244815486058172,0.12698535115927867,0.652
2024-04-20 09:00:00+00:00,XRP/USDT,bullish,1,12.113415655224603,0.16765012587109293,0.585
2024-04-20 15:00:00+00:00,DOT/USDT,bullish,1,11.881908037115078,0.23353448156521409,0.624
2024-04-20 15:00:00+00:00,BNB/USDT,bullish,1,18.532640980008107,0.2036915789360551,0.632
2024-04-21 02:00:00+00:00,ETH/USDT,bullish,0,27.300889658284085,0.16426689109741074,0.675
2024-04-23 13:00:00+00:00,AVAX/USDT,bearish,1,21.739469620376777,0.16638294508348248,0.711
2024-04-23 13:00:00+00:00,BTC/USDT,bullish,0,21.298684231213205,0.06766360738758788,0.725
2024-04-24 08:00:00+00:00,LTC/USDT,bullish,0,23.28129856943853,0.36477601670923,0.666
2024-04-24 14:00:00+00:00,LINK/USDT,bearish,1,14.580163374212717,0.580341083414767,0.584
2024-04-24 15:00:00+00:00,DOGE/USDT,bearish,1,19.992825748693917,0.5973453946201037,0.623
2024-04-24 15:00:00+00:00,ADA/USDT,bearish,1,29.975182596307203,0.3256391416260516,0.647
2024-04-24 16:00:00+00:00,ETH/USDT,bearish,1,25.508427454079005,0.6372376664237525,0.628
2024-04-25 10:00:00+00:00,DOT/USDT,bearish,1,42.75382842194502,0.6786399040762817,0.592
2024-04-26 13:00:00+00:00,BNB/USDT,bearish,1,22.307056525571873,0.1759843818580624,0.731
2024-04-27 11:00:00+00:00,DOT/USDT,bearish,1,39.33124073253628,0.48909336792109,0.82
2024-04-27 16:00:00+00:00,LINK/USDT,bearish,1,41.755387875326676,0.34597360230550883,0.839
2024-04-27 18:00:00+00:00,ETH/USDT,bullish,1,22.23609642845897,0.962191939518522,0.79
2024-04-28 16:00:00+00:00,DOGE/USDT,bullish,0,21.820419172387002,0.0,0.583
2024-04-29 03:00:00+00:00,XRP/USDT,bearish,1,23.89435246751416,0.4112734225448725,0.639
2024-04-29 07:00:00+00:00,DOGE/USDT,bearish,1,35.10015925076341,0.5998200759997002,0.686
2024-04-29 23:00:00+00:00,AVAX/USDT,bullish,0,25.568032301909998,0.8974325042317766,0.598
2024-05-01 19:00:00+00:00,LINK/USDT,bullish,1,38.10917389775941,0.9999988903759296,0.595
2024-05-01 19:00:00+00:00,AVAX/USDT,bullish,1,28.459134338914456,0.9999991473444246,0.636
2024-05-03 13:00:00+00:00,ETH/USDT,bullish,1,16.3466696579148,0.25813428251873705,0.666
2024-05-03 14:00:00+00:00,LTC/USDT,bullish,0,17.99746324623288,0.2135794513390876,0.656
2024-05-04 11:00:00+00:00,BTC/USDT,bullish,0,59.552343497450714,0.21210086416837923,0.738
2024-05-04 11:00:00+00:00,XRP/USDT,bullish,1,35.59983040658654,0.16266623583910678,0.686
2024-05-05 15:00:00+00:00,BNB/USDT,bullish,0,23.100063233149758,0.029128289586954532,0.638
2024-05-06 08:00:00+00:00,ADA/USDT,bullish,1,17.4192257954192,0.1126641745134202,0.682
2024-05-06 09:00:00+00:00,DOGE/USDT,bullish,0,40.007734525503885,0.11138880127723431,0.589
2024-05-07 03:00:00+00:00,ADA/USDT,bearish,1,30.278950179977443,0.9378722075729604,0.58
2024-05-07 23:00:00+00:00,ETH/USDT,bearish,1,30.662720175164583,0.786806699396367,0.626
2024-05-07 23:00:00+00:00,LINK/USDT,bearish,1,20.193702318625547,0.6128302665618441,0.664
2024-05-08 06:00:00+00:00,XRP/USDT,bearish,0,29.632434650140663,0.1884961260185444,0.584
2024-05-08 13:00:00+00:00,DOT/USDT,bearish,1,29.045273315189156,0.6644203258804712,0.679
2024-05-08 14:00:00+00:00,AVAX/USDT,bearish,0,48.69731755691157,0.08456695588891919,0.68
2024-05-08 20:00:00+00:00,BNB/USDT,bearish,1,15.789408778282441,0.6363994583419537,0.717
2024-05-10 15:00:00+00:00,LINK/USDT,bearish,1,20.898456832703438,0.5729076622827025,0.646
2024-05-12 10:00:00+00:00,BNB/USDT,bullish,0,13.065002696935045,0.011826094928279915,0.747
2024-05-13 07:00:00+00:00,ETH/USDT,bullish,1,20.909726229045116,0.6380887809804209,0.672
2024-05-15 09:00:00+00:00,LTC/USDT,bearish,0,36.74994351020587,0.35273845747440274,0.64
2024-05-15 10:00:00+00:00,BTC/USDT,bullish,1,32.497768251912724,0.1900171275386728,0.773
2024-05-15 15:00:00+00:00,DOT/USDT,bullish,1,29.160393111164776,0.999998508445083,0.657
2024-05-15 16:00:00+00:00,AVAX/USDT,bullish,1,34.852410113371036,0.8983375038255442,0.617
2024-05-15 20:00:00+00:00,LTC/USDT,bullish,1,34.386055833254815,0.4912600337603117,0.643
2024-05-16 07:00:00+00:00,XRP/USDT,bullish,1,32.66132880952828,0.40103607107421546,0.64
2024-05-16 08:00:00+00:00,LINK/USDT,bullish,1,39.95961180357176,0.2981175988050478,0.627
2024-05-16 12:00:00+00:00,ADA/USDT,bullish,1,46.85980514726071,0.3173143733790281,0.689
2024-05-19 13:00:00+00:00,DOGE/USDT,bearish,0,16.592234220166514,0.445628966309954,0.787
2024-05-20 00:00:00+00:00,XRP/USDT,bearish,0,44.506210740838235,0.4536418301490752,0.685
2024-05-20 20:00:00+00:00,DOGE/USDT,bullish,1,20.09857621289827,0.9992209997895297,0.79
2024-05-22 04:00:00+00:00,ADA/USDT,bearish,1,24.43663334892631,0.3271293028159341,0.675
2024-05-22 12:00:00+00:00,ETH/USDT,bearish,0,36.41190523683185,0.24919475701338356,0.748
2024-05-22 13:00:00+00:00,AVAX/USDT,bearish,1,26.31942419578982,0.6240773916750184,0.823
2024-05-23 11:00:00+00:00,DOT/USDT,bearish,1,12.836635146802996,0.36605766620055386,0.693
2024-05-23 12:00:00+00:00,BNB/USDT,bearish,1,21.729177127440146,0.2926276586226756,0.746
2024-05-23 20:00:00+00:00,XRP/USDT,bearish,0,24.45449234079507,0.875022009206528,0.621
2024-05-25 11:00:00+00:00,BNB/USDT,bullish,0,17.820049026694765,0.029640443115110358,0.582
2024-05-26 00:00:00+00:00,DOGE/USDT,bullish,0,41.71906984221328,0.1814575222655998,0.725
2024-05-27 03:00:00+00:00,ETH/USDT,bullish,0,32.01339464273271,0.29844978113055864,0.632
2024-05-28 04:00:00+00:00,LTC/USDT,bearish,1,26.61217167163225,0.5601113596447739,0.628
2024-05-28 11:00:00+00:00,ADA/USDT,bearish,1,22.683798873954974,0.3768797154149306,0.73
2024-05-28 13:00:00+00:00,BTC/USDT,bearish,0,22.536641095112852,0.7412614402231901,0.656
2024-05-29 16:00:00+00:00,DOT/USDT,bearish,1,20.874132792192114,0.3319868399320747,0.667
2024-05-30 06:00:00+00:00,ETH/USDT,bearish,0,23.697886087976144,0.29805486142515963,0.652
2024-05-30 07:00:00+00:00,XRP/USDT,bearish,1,23.621949366069913,0.6924745848962166,0.797
2024-05-30 08:00:00+00:00,BNB/USDT,bearish,0,33.855716593216115,0.376968336807068,0.766
2024-05-30 14:00:00+00:00,BTC/USDT,bullish,1,17.037330322661944,0.2561470871948595,0.761
2024-05-31 13:00:00+00:00,LINK/USDT,bearish,0,16.7693852057611,0.2424660080483841,0.641
2024-05-31 16:00:00+00:00,LTC/USDT,bearish,1,16.831786459764174,0.3129339491457353,0.817
2024-05-31 16:00:00+00:00,DOGE/USDT,bearish,0,23.242171560149625,0.14125051023504262,0.628
2024-06-01 21:00:00+00:00,BNB/USDT,bullish,1,23.377718974320242,0.5786390003604881,0.649
2024-06-02 08:00:00+00:00,LINK/USDT,bullish,0,22.68773824612671,0.17881746717808245,0.726
2024-06-04 08:00:00+00:00,XRP/USDT,bullish,1,15.373722195051128,0.6765892095870963,0.581
2024-06-05 06:00:00+00:00,DOGE/USDT,bullish,0,25.194501835118896,0.10451927717091115,0.623
2024-06-05 16:00:00+00:00,AVAX/USDT,bullish,0,25.715305769510756,0.268535968793479,0.628
2024-06-07 18:00:00+00:00,BTC/USDT,bearish,1,21.761491459497044,0.7253513232080726,0.774
2024-06-09 03:00:00+00:00,BNB/USDT,bearish,1,41.34705995654431,0.028815528877148992,0.668
2024-06-12 13:00:00+00:00,DOT/USDT,bullish,1,20.09266940346871,0.4612953640023825,0.687
2024-06-12 16:00:00+00:00,DOGE/USDT,bullish,0,37.121370726668125,0.6645318356005464,0.667
2024-06-12 18:00:00+00:00,AVAX/USDT,bullish,0,30.6280237842144,0.9999988104900431,0.596
2024-06-14 00:00:00+00:00,XRP/USDT,bearish,1,44.993446473779635,0.5504569676675118,0.603
2024-06-14 00:00:00+00:00,DOT/USDT,bearish,1,22.90900144031945,0.3269903940813776,0.711
2024-06-14 14:00:00+00:00,LINK/USDT,bearish,1,20.862327275796606,0.02083735522688853,0.666
2024-06-14 14:00:00+00:00,LTC/USDT,bullish,0,15.444170690423404,0.0394823173014211,0.595
2024-06-14 15:00:00+00:00,DOGE/USDT,bearish,1,16.370867159667085,0.09688418539938394,0.626
2024-06-15 15:00:00+00:00,ETH/USDT,bullish,0,34.57433047250901,0.5928734093690418,0.626
2024-06-15 19:00:00+00:00,XRP/USDT,bullish,1,30.814983100300797,0.23019740124358085,0.641
2024-06-16 00:00:00+00:00,AVAX/USDT,bearish,1,25.5784094785225,0.0,0.79
2024-06-16 14:00:00+00:00,ADA/USDT,bullish,0,12.973556548222957,0.10635074528677929,0.582
2024-06-17 09:00:00+00:00,ADA/USDT,bearish,1,21.77967429050997,0.2149707768553009,0.667
2024-06-17 10:00:00+00:00,BNB/USDT,bearish,1,20.751610816908705,0.07390310192982372,0.707
2024-06-17 16:00:00+00:00,DOT/USDT,bearish,1,34.85878316069927,0.5885960155864441,0.616
2024-06-20 08:00:00+00:00,ADA/USDT,bullish,0,17.487259115500542,0.12543949908766627,0.633
2024-06-20 11:00:00+00:00,ETH/USDT,bullish,0,29.58762009069966,0.25429592974456455,0.704
2024-06-20 11:00:00+00:00,DOT/USDT,bullish,0,19.99659730953668,0.10324115114186422,0.583
2024-06-21 07:00:00+00:00,ETH/USDT,bearish,1,21.62245618287693,0.4565257018910826,0.63
2024-06-21 09:00:00+00:00,XRP/USDT,bearish,1,14.42890574247694,0.039354924444568486,0.616
2024-06-22 05:00:00+00:00,DOT/USDT,bearish,0,30.785532582797515,0.16920260226776945,0.663
2024-06-25 14:00:00+00:00,DOT/USDT,bullish,1,17.67364132657909,0.6523831339108923,0.644
2024-06-26 09:00:00+00:00,LTC/USDT,bullish,1,15.855853206205651,0.41575487281017565,0.686
2024-06-26 12:00:00+00:00,LINK/USDT,bullish,0,23.835300234212916,0.24223629564963772,0.699
2024-06-27 06:00:00+00:00,DOT/USDT,bearish,0,17.026498483446467,0.5118918076594323,0.657
2024-06-27 09:00:00+00:00,AVAX/USDT,bullish,1,17.359669999558182,0.6063723439829384,0.701
2024-06-27 14:00:00+00:00,DOGE/USDT,bullish,0,22.046546829391378,0.524954755841598,0.712
2024-06-28 10:00:00+00:00,XRP/USDT,bullish,0,30.058899653255718,0.004121789502337168,0.582
2024-06-30 02:00:00+00:00,DOGE/USDT,bearish,1,23.64926617512725,0.08296442557828457,0.661
2024-06-30 02:00:00+00:00,DOT/USDT,bearish,0,20.918086332890343,0.045926369296502005,0.627
2024-07-01 01:00:00+00:00,BTC/USDT,bullish,0,44.83001917662812,0.9999972349815147,0.76
2024-07-01 01:00:00+00:00,DOT/USDT,bullish,1,26.148216875822463,0.28899188232722917,0.644
2024-07-02 08:00:00+00:00,ADA/USDT,bullish,0,39.82829560559992,0.025023856274414932,0.653
2024-07-03 11:00:00+00:00,ADA/USDT,bearish,1,29.59381568694081,0.5700727516692884,0.636
2024-07-03 12:00:00+00:00,ETH/USDT,bearish,1,45.00482717603301,0.4367406685369239,0.673
2024-07-03 13:00:00+00:00,LINK/USDT,bearish,1,18.245620148956508,0.9999982103495423,0.588
2024-07-03 16:00:00+00:00,XRP/USDT,bearish,1,24.05290705945037,0.9968363039105673,0.619
2024-07-03 21:00:00+00:00,DOT/USDT,bearish,1,33.926389227244485,0.7626626577156337,0.63
2024-07-06 14:00:00+00:00,LTC/USDT,bullish,0,26.170386996496028,0.1720872185869213,0.647
2024-07-06 15:00:00+00:00,BNB/USDT,bullish,0,22.837622150315333,0.1527737988464182,0.628
2024-07-06 15:00:00+00:00,AVAX/USDT,bullish,0,37.18562129418781,0.07665150777250376,0.636
2024-07-06 16:00:00+00:00,LINK/USDT,bullish,0,23.276705686295486,0.13474559009957146,0.635
2024-07-06 16:00:00+00:00,XRP/USDT,bullish,1,26.93262474477714,0.12661011079650103,0.638
2024-07-07 01:00:00+00:00,ADA/USDT,bullish,1,31.780851105402373,0.14277114402180863,0.755
2024-07-07 14:00:00+00:00,LINK/USDT,bearish,1,22.40583442284133,0.07660001876126246,0.634
2024-07-07 14:00:00+00:00,ETH/USDT,bearish,1,20.093858089657992,0.07839403228845448,0.675
2024-07-08 08:00:00+00:00,DOGE/USDT,bullish,0,28.6857961634696,0.6262289385678411,0.716
2024-07-10 12:00:00+00:00,BTC/USDT,bullish,1,26.19415499003663,0.4174794342284266,0.79
